sample_id,arch_code,sample_node,MAE
931,"[3, 6, 0, 2, 3, 2]",0,1.263350487
932,"[1, 4, 4, 6, 2, 0]",5,1.303036332
933,"[1, 1, 0, 4, 4, 5]",2,1.233400345
934,"[3, 0, 2, 1, 1, 2]",1,1.255169034
935,"[6, 1, 4, 6, 3, 1]",0,1.229692817
936,"[5, 4, 2, 1, 5, 1]",6,1.32295382
937,"[5, 6, 6, 6, 2, 2]",1,1.238835573
938,"[3, 1, 2, 3, 0, 0]",0,1.335966706
939,"[1, 0, 1, 1, 5, 1]",1,1.231010914
940,"[5, 4, 6, 3, 2, 3]",4,1.390214443
941,"[1, 1, 1, 2, 1, 6]",5,1.25702107
942,"[6, 5, 4, 3, 4, 3]",6,1.263829827
943,"[4, 0, 5, 6, 3, 0]",4,1.491900325
944,"[3, 4, 2, 6, 2, 2]",6,1.351044297
945,"[4, 0, 2, 6, 4, 3]",4,1.359918833
946,"[1, 0, 1, 4, 3, 3]",5,1.246414304
947,"[4, 0, 4, 6, 3, 3]",4,1.511312604
948,"[0, 5, 2, 5, 5, 5]",5,1.286018491
949,"[5, 2, 4, 2, 2, 5]",4,1.410576463
950,"[6, 5, 5, 4, 3, 6]",5,1.276695013
951,"[5, 6, 4, 1, 0, 3]",0,1.244005322
952,"[3, 3, 2, 3, 0, 1]",8,1.392292619
953,"[3, 0, 1, 5, 4, 2]",0,1.268973827
954,"[1, 4, 2, 6, 5, 2]",2,1.253258586
955,"[6, 4, 0, 0, 6, 3]",1,1.220708251
956,"[4, 4, 6, 5, 5, 4]",4,1.306612134
957,"[3, 4, 0, 0, 4, 4]",0,1.227249026
958,"[1, 5, 2, 3, 1, 6]",3,1.246587992
959,"[6, 6, 6, 4, 4, 1]",1,1.244784117
960,"[0, 3, 2, 2, 6, 4]",7,1.342200041
961,"[1, 0, 3, 4, 1, 2]",0,1.289159775
962,"[1, 3, 2, 6, 6, 4]",2,1.267947555
963,"[6, 2, 0, 5, 2, 2]",1,1.315906525
964,"[3, 6, 0, 1, 3, 6]",0,1.257804394
965,"[0, 5, 4, 2, 2, 4]",5,1.299344301
966,"[0, 2, 1, 5, 1, 1]",3,1.291278958
967,"[3, 4, 1, 4, 5, 6]",0,1.232874751
968,"[6, 0, 0, 0, 3, 4]",1,1.220564961
969,"[4, 4, 5, 6, 3, 2]",4,1.568704724
970,"[6, 2, 4, 0, 2, 3]",2,1.368801713
971,"[0, 0, 2, 0, 4, 6]",0,1.272662401
972,"[1, 5, 6, 6, 4, 0]",11,1.366378546
973,"[2, 6, 3, 0, 0, 3]",1,1.3008672
974,"[6, 4, 5, 0, 1, 4]",3,1.250207901
975,"[3, 6, 2, 5, 5, 4]",6,1.352859735
976,"[1, 4, 0, 5, 1, 5]",0,1.228049397
977,"[6, 0, 5, 5, 4, 6]",0,1.277657032
978,"[6, 6, 6, 4, 6, 6]",2,1.239603758
979,"[6, 5, 6, 6, 6, 2]",5,1.243965745
980,"[0, 1, 0, 2, 4, 1]",1,1.233469248
981,"[1, 1, 3, 0, 2, 0]",0,1.305636644
982,"[1, 0, 1, 0, 2, 6]",2,1.246745586
983,"[4, 5, 3, 5, 2, 2]",4,1.349679351
984,"[3, 6, 6, 0, 5, 1]",1,1.23321104
985,"[3, 3, 1, 0, 3, 5]",0,1.260030031
986,"[0, 6, 6, 4, 0, 6]",3,1.267214656
987,"[6, 0, 3, 4, 4, 3]",0,1.312226892
988,"[0, 5, 4, 0, 5, 0]",6,1.377177
989,"[2, 2, 3, 2, 1, 2]",1,1.262897134
990,"[6, 1, 2, 0, 4, 1]",2,1.305681825
991,"[6, 5, 0, 2, 1, 5]",9,1.309255123
992,"[0, 6, 1, 5, 1, 1]",4,1.315082431
993,"[6, 1, 1, 0, 5, 2]",5,1.243049026
994,"[3, 5, 3, 1, 6, 1]",7,1.276353717
995,"[5, 2, 3, 5, 6, 4]",7,1.475890756
996,"[2, 6, 4, 3, 4, 1]",13,1.449987054
997,"[0, 6, 1, 6, 3, 4]",8,1.303942919
998,"[0, 2, 5, 2, 2, 1]",9,1.283271074
999,"[1, 3, 3, 4, 1, 6]",10,1.234601021
1000,"[4, 6, 4, 1, 2, 4]",8,1.27194047
1001,"[1, 1, 2, 3, 5, 3]",1,1.237282872
1002,"[3, 6, 0, 0, 6, 0]",4,1.21912837
1003,"[6, 4, 1, 0, 2, 0]",2,1.217759609
1004,"[4, 2, 0, 2, 4, 2]",0,1.369544983
1005,"[3, 5, 0, 2, 6, 2]",0,1.236837387
1006,"[6, 4, 2, 0, 5, 0]",3,1.304289699
1007,"[0, 5, 3, 4, 2, 0]",5,1.249962807
1008,"[1, 1, 0, 1, 3, 3]",1,1.23089993
1009,"[3, 5, 2, 1, 6, 4]",0,1.24943006
1010,"[4, 1, 6, 4, 0, 2]",2,1.232232928
1011,"[5, 1, 5, 3, 2, 1]",6,1.396247983
1012,"[5, 5, 6, 4, 0, 2]",1,1.230656266
1013,"[0, 1, 0, 1, 1, 3]",0,1.242047787
1014,"[6, 6, 4, 6, 4, 1]",2,1.291584492
1015,"[1, 4, 1, 4, 1, 3]",0,1.252317905
1016,"[3, 1, 4, 2, 1, 5]",4,1.203359723
1017,"[1, 0, 1, 2, 5, 3]",1,1.225861073
1018,"[1, 0, 0, 5, 4, 5]",3,1.241462231
1019,"[0, 1, 0, 3, 2, 6]",0,1.240766764
1020,"[1, 4, 2, 0, 1, 1]",1,1.240694165
1021,"[6, 6, 1, 5, 2, 6]",4,1.367135763
1022,"[6, 5, 6, 6, 1, 5]",2,1.242196918
1023,"[2, 2, 5, 0, 3, 6]",0,1.425467968
1024,"[3, 0, 1, 3, 4, 2]",0,1.243950963
1025,"[1, 6, 2, 6, 3, 1]",3,1.285227418
1026,"[0, 2, 1, 6, 4, 0]",4,1.272613406
1027,"[3, 0, 6, 0, 3, 0]",1,1.229199648
1028,"[6, 1, 1, 0, 2, 0]",0,1.243963599
1029,"[6, 0, 4, 0, 5, 4]",2,1.303901792
1030,"[1, 1, 0, 2, 3, 0]",1,1.25031364
1031,"[1, 5, 0, 6, 5, 0]",0,1.284550309
1032,"[6, 5, 6, 2, 5, 1]",3,1.240326166
1033,"[3, 3, 5, 2, 4, 2]",0,1.267249465
1034,"[1, 1, 0, 1, 2, 4]",1,1.22994113
1035,"[0, 2, 5, 6, 0, 4]",2,1.313188791
1036,"[3, 6, 3, 2, 4, 0]",0,1.228077531
1037,"[6, 2, 0, 6, 0, 5]",1,1.301246643
1038,"[6, 1, 6, 4, 3, 1]",2,1.248194098
1039,"[4, 2, 0, 5, 6, 3]",0,1.336448312
1040,"[0, 5, 1, 2, 4, 1]",0,1.273423195
1041,"[1, 2, 4, 6, 6, 1]",3,1.300158978
1042,"[3, 6, 6, 0, 5, 2]",1,1.23321104
1043,"[3, 2, 2, 1, 0, 5]",0,1.272440314
1044,"[1, 0, 2, 3, 0, 1]",2,1.23234427
1045,"[1, 1, 0, 1, 4, 4]",1,1.231838703
1046,"[1, 3, 3, 2, 6, 6]",1,1.216560841
1047,"[3, 6, 1, 3, 3, 5]",3,1.240946054
1048,"[6, 2, 0, 1, 3, 0]",2,1.244319916
1049,"[1, 4, 0, 6, 0, 1]",2,1.221700072
1050,"[1, 1, 1, 4, 0, 4]",2,1.256308436
1051,"[5, 6, 4, 2, 3, 4]",0,1.334306479
1052,"[1, 4, 1, 3, 0, 1]",3,1.208388567
1053,"[3, 6, 5, 0, 4, 5]",0,1.238074422
1054,"[3, 4, 4, 5, 4, 1]",7,1.308939695
1055,"[3, 6, 1, 4, 0, 0]",1,1.23268795
1056,"[2, 4, 5, 3, 4, 4]",10,1.446686149
1057,"[1, 1, 0, 6, 5, 5]",2,1.255855322
1058,"[3, 2, 1, 1, 0, 5]",0,1.234212518
1059,"[3, 5, 2, 4, 3, 3]",1,1.323991537
1060,"[3, 3, 3, 0, 4, 3]",5,1.347315192
1061,"[0, 6, 4, 1, 2, 6]",3,1.331433058
1062,"[3, 2, 3, 2, 0, 3]",0,1.221877098
1063,"[6, 0, 0, 1, 2, 1]",0,1.245921016
1064,"[3, 3, 1, 4, 4, 4]",4,1.237104654
1065,"[6, 3, 2, 2, 1, 4]",2,1.269989252
1066,"[1, 4, 2, 1, 2, 5]",1,1.241722941
1067,"[2, 4, 2, 1, 2, 6]",0,1.298494697
1068,"[6, 4, 2, 1, 6, 2]",3,1.228550911
1069,"[1, 6, 2, 0, 2, 2]",6,1.282115698
1070,"[4, 2, 2, 6, 5, 6]",1,1.423899531
1071,"[5, 6, 3, 0, 0, 3]",0,1.237135053
1072,"[1, 6, 2, 1, 2, 5]",3,1.289697289
1073,"[0, 5, 1, 5, 1, 2]",5,1.271680474
1074,"[1, 0, 2, 1, 0, 4]",0,1.227846265
1075,"[3, 0, 1, 3, 3, 5]",1,1.243222713
1076,"[6, 5, 0, 6, 4, 0]",8,1.355700135
1077,"[4, 0, 2, 4, 0, 1]",3,1.257514954
1078,"[6, 0, 5, 5, 6, 2]",0,1.275149465
1079,"[6, 6, 4, 6, 2, 5]",4,1.288911462
1080,"[3, 2, 1, 2, 0, 0]",0,1.213303208
1081,"[3, 4, 0, 6, 2, 6]",0,1.214666605
1082,"[6, 3, 0, 6, 0, 5]",0,1.229907513
1083,"[6, 3, 6, 0, 0, 2]",6,1.269582391
1084,"[4, 3, 6, 6, 5, 2]",4,1.416029572
1085,"[1, 0, 5, 1, 2, 4]",5,1.293000937
1086,"[5, 2, 0, 6, 1, 3]",7,1.309836984
1087,"[5, 5, 5, 4, 1, 4]",4,1.287773252
1088,"[5, 5, 5, 5, 0, 1]",4,1.270312071
1089,"[0, 3, 1, 1, 5, 1]",5,1.273342133
1090,"[3, 0, 0, 1, 6, 4]",4,1.250588179
1091,"[3, 3, 1, 0, 1, 0]",4,1.227708697
1092,"[6, 5, 1, 6, 1, 3]",4,1.250983119
1093,"[6, 3, 1, 0, 2, 5]",8,1.306532025
1094,"[2, 6, 1, 6, 2, 3]",14,1.504567027
1095,"[6, 3, 4, 0, 3, 3]",10,1.309361696
1096,"[5, 4, 1, 4, 6, 3]",9,1.420761108
1097,"[3, 5, 4, 1, 5, 4]",8,1.237500787
1098,"[4, 2, 1, 4, 0, 6]",9,1.313242793
1099,"[2, 1, 0, 5, 0, 5]",10,1.424050093
1100,"[3, 1, 2, 5, 3, 4]",12,1.362246275
1101,"[6, 3, 5, 1, 2, 2]",3,1.282181859
1102,"[2, 4, 3, 0, 5, 2]",9,1.316094875
1103,"[6, 6, 4, 3, 3, 0]",4,1.299249649
1104,"[5, 6, 6, 4, 0, 2]",0,1.251592517
1105,"[1, 3, 2, 5, 5, 1]",1,1.278839469
1106,"[1, 5, 2, 3, 3, 2]",2,1.257958889
1107,"[1, 3, 0, 1, 3, 1]",0,1.263030767
1108,"[0, 5, 1, 5, 1, 4]",7,1.270366669
1109,"[3, 4, 1, 2, 0, 2]",1,1.207882285
1110,"[4, 6, 5, 6, 2, 4]",2,1.433483124
1111,"[3, 0, 2, 0, 2, 5]",0,1.278259397
1112,"[4, 6, 2, 6, 0, 2]",4,1.228413463
1113,"[5, 6, 3, 0, 0, 0]",0,1.237135053
1114,"[1, 0, 3, 1, 2, 0]",1,1.293498755
1115,"[1, 0, 0, 6, 4, 6]",3,1.251958013
1116,"[6, 0, 3, 3, 5, 3]",0,1.327872157
1117,"[5, 6, 3, 3, 3, 0]",5,1.357407093
1118,"[3, 5, 1, 1, 1, 4]",1,1.227120757
1119,"[6, 1, 2, 6, 3, 1]",2,1.260134697
1120,"[3, 2, 0, 0, 6, 2]",0,1.225089669
1121,"[0, 5, 4, 3, 6, 6]",6,1.262714863
1122,"[6, 6, 0, 3, 6, 3]",0,1.299747229
1123,"[3, 3, 2, 0, 3, 1]",3,1.251752496
1124,"[0, 5, 5, 3, 0, 0]",1,1.312099457
1125,"[6, 1, 4, 4, 2, 5]",0,1.231226206
1126,"[6, 3, 4, 0, 5, 1]",4,1.307343721
1127,"[0, 2, 1, 1, 0, 5]",2,1.261901021
1128,"[0, 1, 0, 5, 5, 5]",1,1.257048368
1129,"[3, 0, 2, 0, 3, 2]",0,1.244540215
1130,"[0, 4, 3, 4, 4, 3]",4,1.309676409
1131,"[6, 4, 1, 0, 0, 1]",3,1.225376129
1132,"[6, 1, 3, 3, 1, 0]",0,1.323567629
1133,"[3, 0, 4, 3, 4, 4]",1,1.351439953
1134,"[1, 2, 2, 4, 5, 4]",2,1.232860684
1135,"[6, 3, 6, 0, 1, 0]",7,1.27192843
1136,"[6, 6, 3, 0, 6, 3]",0,1.401810884
1137,"[6, 0, 1, 6, 6, 5]",1,1.280820847
1138,"[0, 2, 1, 4, 4, 5]",2,1.277610898
1139,"[2, 4, 1, 1, 3, 3]",5,1.318435788
1140,"[6, 6, 1, 2, 5, 3]",0,1.347621799
1141,"[3, 5, 4, 1, 5, 3]",1,1.234933257
1142,"[4, 5, 2, 0, 2, 5]",3,1.308371782
1143,"[3, 5, 1, 2, 4, 1]",2,1.207210422
1144,"[1, 4, 3, 6, 1, 5]",4,1.341643214
1145,"[6, 2, 2, 0, 1, 4]",6,1.266221404
1146,"[3, 6, 3, 0, 6, 0]",6,1.346035242
1147,"[1, 4, 3, 1, 3, 2]",7,1.239498138
1148,"[1, 6, 0, 3, 3, 3]",6,1.24130249
1149,"[5, 2, 4, 4, 0, 2]",7,1.27455008
1150,"[6, 6, 4, 3, 4, 5]",6,1.306770802
1151,"[3, 1, 4, 2, 3, 4]",0,1.216119051
1152,"[4, 1, 5, 5, 6, 4]",4,1.359609723
1153,"[1, 0, 3, 5, 5, 1]",3,1.273703098
1154,"[1, 1, 0, 0, 6, 2]",1,1.258591175
1155,"[0, 5, 1, 1, 4, 2]",0,1.256178975
1156,"[5, 2, 1, 2, 6, 0]",6,1.387886167
1157,"[6, 3, 2, 4, 5, 0]",2,1.252122045
1158,"[1, 4, 3, 0, 6, 1]",0,1.336554527
1159,"[1, 0, 0, 1, 3, 0]",1,1.247068286
1160,"[1, 2, 3, 3, 6, 3]",3,1.227907896
1161,"[1, 1, 2, 2, 3, 2]",4,1.23246038
1162,"[6, 2, 0, 1, 2, 1]",0,1.23785162
1163,"[1, 1, 3, 0, 3, 3]",1,1.260519266
1164,"[0, 6, 6, 1, 0, 5]",2,1.259367466
1165,"[1, 1, 5, 2, 5, 0]",5,1.299399495
1166,"[0, 6, 6, 6, 5, 0]",0,1.270551324
1167,"[3, 6, 1, 1, 3, 2]",0,1.222336054
1168,"[6, 6, 6, 6, 0, 3]",3,1.225566745
1169,"[1, 2, 2, 3, 3, 4]",1,1.23041594
1170,"[0, 4, 0, 3, 2, 1]",6,1.247758031
1171,"[3, 5, 2, 3, 1, 2]",0,1.378244877
1172,"[3, 0, 3, 1, 0, 6]",2,1.240724683
1173,"[5, 6, 3, 1, 1, 5]",1,1.268052816
1174,"[1, 3, 0, 1, 0, 1]",4,1.326241851
1175,"[3, 0, 5, 2, 1, 6]",0,1.257879257
1176,"[5, 6, 5, 4, 0, 0]",2,1.213329911
1177,"[1, 4, 0, 3, 0, 1]",0,1.226299524
1178,"[1, 0, 2, 0, 6, 1]",1,1.25200057
1179,"[2, 1, 0, 4, 5, 3]",4,1.57280457
1180,"[3, 5, 2, 0, 1, 5]",3,1.24936974
1181,"[3, 1, 1, 4, 3, 5]",0,1.230618596
1182,"[1, 5, 0, 6, 1, 6]",0,1.271683812
1183,"[4, 6, 6, 1, 0, 6]",7,1.273843646
1184,"[3, 0, 1, 3, 2, 1]",2,1.240358829
1185,"[6, 6, 1, 6, 3, 5]",3,1.359889388
1186,"[1, 0, 0, 2, 6, 4]",2,1.268733501
1187,"[3, 6, 2, 1, 0, 4]",5,1.255523324
1188,"[3, 6, 1, 3, 2, 1]",3,1.234676361
1189,"[6, 6, 6, 5, 6, 3]",2,1.249821663
1190,"[1, 3, 3, 6, 5, 5]",2,1.220409989
1191,"[0, 0, 5, 1, 1, 1]",3,1.277442455
1192,"[6, 5, 1, 5, 5, 0]",4,1.287854075
1193,"[6, 6, 6, 4, 2, 6]",2,1.238210917
1194,"[1, 4, 2, 2, 1, 5]",3,1.230454803
1195,"[0, 0, 1, 6, 1, 4]",3,1.242231011
1196,"[1, 6, 2, 3, 0, 0]",6,1.264769912
1197,"[0, 0, 4, 6, 4, 2]",5,1.274166703
1198,"[5, 4, 5, 4, 3, 6]",5,1.602598548
1199,"[5, 3, 2, 2, 6, 1]",6,1.310084581
1200,"[6, 0, 6, 6, 4, 2]",6,1.247441769
1201,"[3, 1, 0, 6, 2, 4]",0,1.227737546
1202,"[6, 6, 6, 6, 0, 5]",1,1.225566626
1203,"[6, 2, 0, 2, 2, 1]",5,1.267275453
1204,"[6, 5, 0, 4, 5, 6]",0,1.375879765
1205,"[3, 4, 1, 0, 6, 6]",0,1.26745677
1206,"[1, 0, 3, 2, 4, 2]",1,1.28202498
1207,"[6, 1, 3, 0, 1, 2]",4,1.393316865
1208,"[6, 6, 0, 4, 6, 0]",0,1.291541576
1209,"[0, 1, 3, 4, 1, 0]",1,1.258743167
1210,"[0, 5, 2, 6, 3, 0]",0,1.327316046
1211,"[3, 6, 4, 4, 6, 2]",8,1.221280575
1212,"[0, 3, 6, 1, 0, 2]",0,1.342565894
1213,"[5, 2, 0, 3, 6, 0]",6,1.348593712
1214,"[0, 2, 5, 0, 1, 3]",1,1.328287721
1215,"[3, 1, 1, 4, 3, 2]",0,1.241987824
1216,"[0, 2, 5, 1, 2, 3]",1,1.305984974
1217,"[3, 4, 5, 6, 6, 4]",5,1.342993259
1218,"[3, 3, 2, 2, 4, 6]",0,1.197275639
1219,"[3, 5, 0, 3, 0, 2]",0,1.429261565
1220,"[3, 6, 5, 0, 6, 0]",1,1.287167072
1221,"[3, 0, 0, 6, 5, 2]",0,1.206924558
1222,"[6, 3, 2, 5, 4, 5]",4,1.267951846
1223,"[3, 5, 0, 5, 2, 4]",1,1.35432446
1224,"[3, 4, 2, 2, 1, 4]",0,1.201770306
1225,"[1, 3, 3, 3, 6, 0]",0,1.226975203
1226,"[2, 4, 1, 0, 3, 3]",7,1.303106189
1227,"[6, 1, 3, 6, 5, 1]",1,1.325434685
1228,"[3, 5, 2, 5, 3, 5]",0,1.344539165
1229,"[2, 2, 3, 4, 0, 5]",1,1.333780766
1230,"[3, 6, 2, 4, 6, 2]",0,1.308183074
1231,"[3, 6, 4, 0, 1, 1]",4,1.280670285
1232,"[3, 6, 6, 0, 3, 3]",0,1.233809114
1233,"[1, 3, 2, 3, 5, 4]",1,1.243255258
1234,"[0, 3, 1, 3, 0, 1]",11,1.23251915
1235,"[3, 2, 3, 3, 4, 2]",0,1.248778343
1236,"[3, 0, 0, 3, 6, 5]",5,1.308219314
1237,"[6, 3, 3, 3, 4, 4]",1,1.292452812
1238,"[6, 6, 6, 2, 1, 0]",1,1.237798452
1239,"[1, 3, 3, 1, 3, 6]",1,1.2285887
1240,"[6, 4, 0, 6, 1, 1]",1,1.26565659
1241,"[3, 0, 2, 1, 4, 6]",6,1.272371173
1242,"[3, 0, 5, 1, 0, 0]",1,1.28990376
1243,"[3, 6, 3, 2, 2, 1]",1,1.230333567
1244,"[1, 0, 2, 3, 1, 1]",1,1.242839932
1245,"[4, 5, 3, 6, 3, 3]",4,1.660570741
1246,"[1, 6, 3, 0, 6, 1]",5,1.377108574
1247,"[0, 5, 1, 3, 6, 5]",7,1.245580077
1248,"[3, 6, 2, 5, 2, 6]",7,1.364896655
1249,"[2, 0, 0, 0, 5, 6]",13,1.343569875
1250,"[4, 6, 5, 3, 3, 4]",12,1.409478784
1251,"[3, 3, 2, 0, 4, 3]",0,1.251112938
1252,"[3, 2, 0, 1, 6, 0]",0,1.261894703
1253,"[1, 0, 3, 2, 4, 3]",2,1.26475358
1254,"[3, 3, 2, 0, 2, 5]",0,1.286654472
1255,"[3, 6, 1, 2, 4, 6]",0,1.204439521
1256,"[2, 1, 3, 2, 0, 0]",3,1.248206973
1257,"[2, 3, 4, 2, 4, 4]",0,1.28913486
1258,"[6, 1, 0, 0, 5, 6]",0,1.219046712
1259,"[6, 5, 6, 1, 5, 0]",2,1.27373445
1260,"[3, 6, 3, 2, 6, 0]",0,1.226569176
1261,"[4, 6, 4, 6, 2, 6]",0,1.446267366
1262,"[0, 2, 3, 5, 3, 6]",3,1.265267849
1263,"[1, 1, 3, 3, 3, 3]",0,1.226888299
1264,"[3, 1, 0, 6, 2, 6]",0,1.218640208
1265,"[1, 0, 2, 3, 6, 2]",2,1.248428464
1266,"[0, 5, 6, 3, 6, 1]",0,1.290174842
1267,"[2, 6, 0, 2, 3, 5]",0,1.395742655
1268,"[3, 2, 1, 4, 2, 6]",3,1.229076385
1269,"[3, 6, 4, 4, 6, 6]",8,1.223722816
1270,"[3, 1, 1, 4, 2, 0]",0,1.236541748
1271,"[3, 4, 2, 2, 3, 3]",0,1.200603485
1272,"[3, 2, 1, 6, 0, 2]",2,1.25935173
1273,"[1, 4, 0, 4, 0, 0]",0,1.237236381
1274,"[1, 1, 2, 2, 3, 0]",0,1.232948065
1275,"[6, 6, 1, 0, 2, 3]",2,1.256040812
1276,"[6, 3, 4, 6, 2, 0]",3,1.271345735
1277,"[0, 2, 6, 6, 0, 1]",2,1.301047564
1278,"[6, 3, 5, 6, 6, 4]",3,1.290106773
1279,"[6, 5, 4, 6, 6, 1]",2,1.245646119
1280,"[1, 4, 2, 5, 6, 5]",2,1.257564187
1281,"[0, 5, 5, 4, 6, 2]",3,1.394456387
1282,"[1, 5, 4, 2, 3, 5]",2,1.256547689
1283,"[4, 5, 4, 5, 0, 2]",3,1.246500134
1284,"[1, 3, 3, 1, 6, 6]",2,1.220453143
1285,"[3, 0, 2, 2, 1, 1]",3,1.197484374
1286,"[6, 0, 2, 1, 5, 5]",2,1.247506022
1287,"[1, 1, 2, 2, 3, 4]",2,1.233136296
1288,"[1, 3, 4, 1, 5, 0]",3,1.280290008
1289,"[0, 6, 3, 3, 6, 6]",2,1.466372252
1290,"[0, 3, 0, 4, 1, 1]",2,1.337222099
1291,"[2, 3, 2, 5, 4, 6]",14,1.406563044
1292,"[3, 5, 1, 2, 1, 0]",2,1.216207147
1293,"[6, 6, 6, 1, 2, 6]",2,1.25338912
1294,"[2, 0, 5, 5, 6, 5]",10,1.652526617
1295,"[5, 2, 0, 1, 6, 3]",9,1.298938632
1296,"[1, 6, 4, 3, 1, 0]",8,1.290640473
1297,"[3, 5, 5, 1, 6, 6]",8,1.304936409
1298,"[3, 5, 5, 4, 3, 6]",11,1.364732623
1299,"[2, 3, 2, 0, 3, 3]",9,1.295760393
1300,"[1, 3, 6, 0, 6, 1]",8,1.390638471
1301,"[3, 1, 0, 6, 1, 5]",0,1.218843222
1302,"[6, 1, 6, 4, 2, 2]",3,1.245762587
1303,"[3, 6, 1, 0, 4, 1]",0,1.260507345
1304,"[3, 4, 0, 2, 5, 5]",5,1.266710281
1305,"[6, 4, 4, 2, 1, 4]",1,1.249705791
1306,"[3, 2, 6, 0, 6, 2]",2,1.247526884
1307,"[1, 4, 3, 3, 0, 1]",0,1.233682156
1308,"[0, 0, 0, 6, 0, 5]",0,1.232657433
1309,"[1, 1, 5, 3, 1, 1]",4,1.293833971
1310,"[1, 0, 2, 0, 2, 0]",3,1.255718589
1311,"[1, 2, 2, 3, 1, 0]",1,1.224408388
1312,"[1, 2, 2, 2, 5, 3]",0,1.222070694
1313,"[6, 1, 4, 3, 2, 4]",2,1.248133421
1314,"[3, 6, 5, 6, 1, 0]",6,1.329816937
1315,"[6, 4, 2, 4, 0, 4]",1,1.242081881
1316,"[3, 6, 3, 0, 5, 4]",0,1.352385521
1317,"[6, 3, 4, 5, 2, 2]",3,1.297977805
1318,"[3, 2, 0, 6, 2, 2]",0,1.218243361
1319,"[2, 2, 3, 4, 3, 3]",4,1.303228259
1320,"[3, 1, 4, 2, 3, 6]",1,1.207468033
1321,"[3, 6, 1, 5, 1, 4]",0,1.254220128
1322,"[1, 1, 1, 2, 4, 6]",2,1.266422033
1323,"[6, 4, 2, 6, 5, 4]",0,1.262634635
1324,"[1, 5, 0, 0, 4, 1]",4,1.308856845
1325,"[1, 3, 3, 5, 5, 2]",1,1.212745309
1326,"[2, 1, 4, 1, 4, 3]",2,1.306407094
1327,"[1, 2, 0, 5, 1, 2]",0,1.225474119
1328,"[1, 5, 4, 0, 1, 2]",1,1.253196359
1329,"[3, 0, 4, 0, 4, 6]",6,1.257735372
1330,"[0, 2, 4, 0, 2, 5]",3,1.287797928
1331,"[1, 1, 3, 3, 0, 1]",0,1.233897805
1332,"[3, 5, 1, 3, 5, 4]",0,1.242515683
1333,"[5, 6, 4, 3, 0, 1]",2,1.231885672
1334,"[1, 5, 3, 0, 0, 1]",1,1.293838978
1335,"[0, 4, 1, 0, 4, 6]",0,1.254625082
1336,"[3, 3, 0, 2, 4, 1]",3,1.278061152
1337,"[0, 5, 5, 1, 0, 2]",1,1.329417348
1338,"[3, 3, 2, 0, 3, 5]",0,1.271743178
1339,"[1, 1, 3, 2, 2, 1]",0,1.259840369
1340,"[1, 2, 4, 2, 1, 4]",1,1.251151562
1341,"[2, 6, 0, 0, 2, 6]",0,1.607218385
1342,"[6, 6, 5, 5, 6, 1]",0,1.26123786
1343,"[1, 1, 3, 2, 2, 4]",1,1.260041833
1344,"[3, 5, 1, 3, 4, 6]",0,1.2569803
1345,"[6, 5, 0, 6, 2, 0]",1,1.318836927
1346,"[0, 5, 1, 0, 5, 2]",0,1.246048212
1347,"[3, 6, 1, 0, 4, 4]",0,1.244847775
1348,"[1, 5, 0, 3, 6, 2]",1,1.263491392
1349,"[4, 2, 0, 0, 6, 0]",1,1.555615664
1350,"[6, 4, 4, 5, 4, 1]",1,1.23825562
1351,"[3, 5, 3, 0, 3, 2]",4,1.327733994
1352,"[1, 3, 3, 2, 2, 3]",1,1.224553466
1353,"[3, 5, 0, 1, 2, 2]",3,1.245948315
1354,"[3, 5, 2, 3, 4, 6]",0,1.381327629
1355,"[3, 6, 1, 1, 3, 3]",0,1.222336054
1356,"[0, 3, 1, 0, 0, 1]",5,1.246446133
1357,"[1, 1, 2, 3, 3, 1]",2,1.253921986
1358,"[3, 2, 1, 1, 2, 6]",1,1.232553005
1359,"[1, 0, 0, 4, 0, 3]",0,1.242146015
1360,"[6, 5, 3, 6, 1, 0]",2,1.315253854
1361,"[1, 0, 6, 4, 0, 0]",7,1.286116362
1362,"[0, 2, 0, 5, 3, 5]",1,1.300144315
1363,"[3, 1, 5, 1, 6, 0]",0,1.316686511
1364,"[0, 2, 4, 5, 5, 5]",3,1.296764135
1365,"[0, 3, 3, 0, 3, 1]",0,1.263113022
1366,"[6, 6, 5, 3, 4, 2]",4,1.273208976
1367,"[1, 2, 1, 3, 4, 0]",1,1.256999016
1368,"[6, 2, 0, 1, 5, 2]",2,1.241969705
1369,"[3, 0, 0, 0, 6, 6]",0,1.217374444
1370,"[2, 3, 6, 6, 5, 5]",0,1.379216552
1371,"[3, 5, 3, 4, 4, 5]",5,1.369322777
1372,"[1, 3, 0, 0, 6, 3]",3,1.290729046
1373,"[0, 1, 1, 1, 1, 5]",1,1.230134964
1374,"[0, 5, 2, 3, 6, 4]",0,1.264927149
1375,"[1, 1, 1, 2, 3, 5]",2,1.265505075
1376,"[0, 4, 5, 0, 2, 0]",6,1.292852402
1377,"[2, 3, 3, 3, 4, 1]",1,1.283341169
1378,"[3, 1, 1, 0, 0, 6]",0,1.27139318
1379,"[3, 2, 2, 2, 1, 5]",0,1.193987966
1380,"[0, 2, 2, 6, 0, 5]",2,1.241221309
1381,"[2, 1, 3, 5, 6, 0]",5,1.354016662
1382,"[3, 0, 2, 2, 3, 3]",1,1.200154543
1383,"[2, 3, 5, 5, 5, 6]",0,1.471144557
